wavenumber_cm-1,leaf_dq_median,leaf_dq_q25,leaf_dq_q75,leaf_dq_median_over_ink,leaf_dq_minus_control,leaf_tb1_median,leaf_tb1_q25,leaf_tb1_q75,leaf_tb1_median_over_ink,leaf_tb1_minus_control,leaf_thi2_median,leaf_thi2_q25,leaf_thi2_q75,leaf_thi2_median_over_ink,leaf_thi2_minus_control,cov3_median,cov3_q25,cov3_q75,cov3_median_over_ink,cov3_minus_control,leavesmix_median,leavesmix_q25,leavesmix_q75,leavesmix_median_over_ink,leavesmix_minus_control,leavesmix2peel_median,leavesmix2peel_q25,leavesmix2peel_q75,leavesmix2peel_median_over_ink,leavesmix2peel_minus_control,leavesmix2peel2_median,leavesmix2peel2_q25,leavesmix2peel2_q75,leavesmix2peel2_median_over_ink,leavesmix2peel2_minus_control
2925.65,153.42,121.28,185.501,0.00859565,-0.00149794,158.423,119.43,199.093,0.00756866,-0.00252493,181.006,150.234,211.698,0.0118521,0.0017585,201.634,170.118,221.745,0.0100936,0,188.043,143.854,246.251,0.0169075,0.00681393,159.01,126.418,190.447,0.0193072,0.00921359,161.26,135.841,190.502,0.0116881,0.00159454
2927.20,210.737,170.994,248.606,0.0118069,0.00453915,197.734,161.329,234.918,0.00944675,0.00217896,70.6014,37.4737,94.9013,0.00462292,-0.00264487,145.185,117.184,179.088,0.00726779,0,128.588,79.4624,178.774,0.0115617,0.00429393,158.06,129.935,190.04,0.0191918,0.0119241,130.478,97.2388,156.159,0.00945703,0.00218924
2928.75,109.6,76.0367,149.531,0.00614053,-0.00415852,219.071,174.192,251.147,0.0104661,0.0001671,219.475,194.598,258.052,0.0143711,0.00407201,205.738,163.401,236.351,0.010299,0,268.144,215.108,327.758,0.0241097,0.0138106,100.598,60.7748,138.431,0.0122148,0.00191572,92.8682,61.6507,130.206,0.00673107,-0.00356798
2930.30,204.695,172.093,229.894,0.0114684,0.00652145,127.333,101.239,162.419,0.00608334,0.00113639,189.3,166.725,223.804,0.0123952,0.00744824,98.8225,75.0758,133.333,0.00494696,0,156.661,115.037,208.818,0.0140859,0.00913893,49.9656,16.8601,83.4292,0.00606688,0.00111992,130.901,99.5836,161.31,0.00948772,0.00454076
2931.85,173.693,150.18,206.839,0.00973147,0.00504744,138.357,103.796,171.971,0.00661003,0.001926,226.948,195.365,262.336,0.0148604,0.0101763,93.5702,60.0261,117.006,0.00468403,0,155.082,115.27,198.604,0.0139439,0.00925985,117.399,91.2809,148.447,0.0142547,0.00957066,154.823,134.677,185.566,0.0112215,0.00653751
2933.40,96.8722,48.1584,138.111,0.00542745,-0.00379806,180.004,124.41,228.139,0.00859972,-0.000625796,106.951,78.5781,143.887,0.00700305,-0.00222246,184.293,144.464,215.531,0.00922551,0,167.435,122.77,214.234,0.0150546,0.0058291,146.262,115.473,186.11,0.0177593,0.00853378,98.99,69.0023,132.711,0.00717478,-0.00205073
2934.95,160.288,139.208,199.052,0.00898043,0.00282547,117.076,92.2041,154.639,0.0055933,-0.00056166,191.768,167.128,214.334,0.0125568,0.00640181,122.954,99.1154,156.96,0.00615496,0,121.426,87.2819,157.314,0.0109178,0.00476282,63.9503,36.8816,94.5163,0.00776492,0.00160996,157.813,129.603,181.126,0.0114383,0.00528331
2936.50,170.366,138.127,210.43,0.00954508,0.00242521,168.181,126.518,195.275,0.00803485,0.000914978,104.042,72.7746,132.777,0.00681261,-0.000307262,142.23,103.317,161.656,0.00711987,0,115.353,76.3058,151.252,0.0103718,0.00325193,22.4041,-2.02196,54.2341,0.00272033,-0.00439954,159.06,134.845,186.308,0.0115286,0.00440876
2938.05,136.18,95.3475,196.075,0.00762975,-0.0011694,167.01,123.548,211.855,0.00797891,-0.000820241,16.6856,-11.0605,49.4318,0.00109256,-0.00770659,175.776,141.509,206.008,0.00879915,0,202.906,159.748,238.224,0.0182439,0.00944476,72.5181,40.4616,109.5,0.00880522,6.07731e-06,133.45,95.4657,163.058,0.00967241,0.000873262
2939.60,125.652,94.7817,165.209,0.00703989,0.00220478,161.07,129.288,191.115,0.00769515,0.00286005,140.29,110.286,166.075,0.00918607,0.00435096,96.5882,68.7254,121.06,0.00483511,0,110.688,76.7605,143.953,0.0099523,0.00511719,120.724,93.5194,146.612,0.0146584,0.00982334,118.446,96.3305,141.727,0.00858491,0.0037498
2941.15,117.491,81.1218,140.257,0.00658266,0.00131078,97.2992,66.8502,139.49,0.00464848,-0.000623396,123.458,95.934,151.956,0.00808394,0.00281207,105.313,81.8663,138.761,0.00527188,0,219.567,183.632,249.969,0.0197419,0.0144701,100.359,71.5578,125.706,0.0121857,0.00691379,119.102,86.1585,138.617,0.00863249,0.00336062
2942.70,30.7779,-2.32145,84.3704,0.00172439,-0.00169575,146.746,112.135,183.404,0.00701081,0.00359067,228.141,187.6,256.769,0.0149385,0.0115183,68.3223,33.2603,101.522,0.00342014,0,226.168,187.271,263.733,0.0203355,0.0169153,12.2132,-17.1739,45.3268,0.00148294,-0.0019372,155.868,114.385,178.938,0.0112973,0.00787717
2944.25,167.278,134.173,193.956,0.00937205,0.00412168,137.107,99.2476,170.86,0.00655032,0.00129996,142.499,113.924,172.035,0.00933068,0.00408032,104.884,84.8622,123.692,0.00525036,0,72.8991,37.6915,105.033,0.00655459,0.00130423,137.252,109.973,159.457,0.0166653,0.011415,112.342,86.2912,144.394,0.00814252,0.00289216
2945.80,162.013,130.408,186.883,0.00907711,0.00267139,61.4269,24.682,91.4347,0.00293467,-0.00347105,110.459,89.7707,146.491,0.00723277,0.000827038,127.964,98.1696,156.081,0.00640573,0,90.4361,57.6567,125.294,0.0081314,0.00172567,137.129,112.407,160.863,0.0166503,0.0102446,161.155,128.412,189.953,0.0116805,0.00527477
2947.35,203.25,170.201,244.047,0.0113875,0.00563551,119.012,84.667,155.758,0.00568579,-6.61695e-05,139.207,108.757,164.044,0.00911517,0.00336321,114.904,78.2051,144.805,0.00575196,0,26.6734,-9.89887,62.7342,0.00239829,-0.00335366,95.5033,56.0419,132.24,0.0115961,0.00584416,156.462,112.981,197.432,0.0113403,0.00558836
2948.90,183.367,153.064,214.426,0.0102735,0.00198845,153.315,126.152,190.013,0.00732464,-0.000960405,97.4012,75.3215,126.614,0.00637774,-0.0019073,165.506,128.954,191.067,0.00828505,0,148.565,119.175,180.943,0.013358,0.00507294,17.8327,-7.61922,46.6062,0.00216527,-0.00611978,54.861,19.5909,72.8455,0.00397632,-0.00430873
2950.45,137.185,104.939,169.285,0.00768603,-0.000727968,174.091,145.635,202.711,0.00831719,-9.68047e-05,143.509,118.116,167.305,0.00939685,0.000982857,168.082,137.858,201.59,0.008414,0,116.462,87.6553,150.114,0.0104715,0.00205747,170.533,148.574,199.002,0.0207062,0.0122922,128.813,110.695,154.878,0.00933634,0.000922341
2952.00,128.935,96.1213,158.258,0.00722384,-0.00225329,66.6057,15.9765,107.787,0.00318209,-0.00629504,108.035,67.1959,144.988,0.00707402,-0.00240312,189.319,141.776,218.489,0.00947713,0,110.898,69.8657,151.038,0.00997118,0.000494043,69.5106,30.6943,101.214,0.00844005,-0.00103708,102.358,69.6008,140.227,0.00741892,-0.00205821
2953.55,133.043,109.295,163.352,0.00745401,-0.000683894,159.984,124.744,192.805,0.00764325,-0.00049465,112.785,85.8188,140.276,0.00738506,-0.000752839,162.566,124.884,188.291,0.0081379,0,143.299,109.932,171.542,0.0128845,0.0047466,75.0494,45.7267,103.135,0.00911258,0.00097468,73.3105,36.5329,95.2404,0.00531353,-0.00282437
2955.10,103.056,82.1686,137.344,0.00577393,-0.00186278,91.3725,50.435,122.411,0.00436533,-0.00327138,148.913,125.377,177.121,0.00975068,0.00211397,152.554,121.259,175.195,0.00763671,0,83.2849,57.1807,117.964,0.00748841,-0.000148299,120.622,95.9809,147.209,0.014646,0.0070093,91.3795,64.8935,114.587,0.00662317,-0.00101354
2956.65,139.865,108.172,173.241,0.0078362,0.00351828,119.478,93.4928,151.133,0.00570808,0.00139016,171.474,147.337,201.587,0.011228,0.00691004,86.2567,48.7381,119.168,0.00431792,0,137.246,101.713,168.035,0.0123402,0.00802232,95.2011,66.458,128.817,0.0115594,0.0072415,97.0137,69.0862,137.057,0.00703154,0.00271362
2958.20,59.5736,34.686,100.065,0.00333773,-0.00291019,93.9199,64.6641,124.302,0.00448703,-0.00176089,60.0205,29.0107,93.0857,0.00393009,-0.00231783,124.811,95.7978,153.36,0.00624792,0,123.459,99.8925,158.459,0.0111006,0.00485264,145.299,117.365,169.729,0.0176423,0.0113944,111.495,81.9302,136.445,0.00808112,0.0018332
2959.75,61.3772,43.321,88.2,0.00343877,-0.00231698,118.368,88.7664,142.405,0.00565504,-0.000100718,117.466,94.5554,143.018,0.00769154,0.00193578,114.979,90.238,141.055,0.00575576,0,77.0782,53.3074,105.795,0.00693035,0.00117459,95.6865,70.0503,121.919,0.0116184,0.0058626,105.965,72.9534,131.081,0.00768033,0.00192457
2961.30,62.911,30.0184,96.9004,0.00352471,-0.00311049,154.526,120.635,191.621,0.00738247,0.000747275,99.6893,67.1084,129.261,0.00652757,-0.000107631,132.548,99.6713,168.944,0.0066352,0,134.076,99.7286,164.357,0.0120552,0.00541999,87.1023,53.1235,123.502,0.0105761,0.00394086,54.5264,32.354,92.902,0.00395207,-0.00268313
2962.85,33.6542,1.82611,68.7121,0.00188554,-0.004914,172.05,139.784,199.229,0.00821972,0.00142018,80.9715,50.2316,114.512,0.00530194,-0.0014976,135.831,104.254,165.493,0.00679954,0,100.775,69.6431,132.576,0.009061,0.00226146,159.056,133.55,189.302,0.0193127,0.0125132,33.6267,5.96614,58.7519,0.00243726,-0.00436228
2964.40,146.904,121.873,174.013,0.00823057,0.00283919,147.923,118.084,174.062,0.00706705,0.00167566,38.3781,13.8879,63.8448,0.00251296,-0.00287843,107.701,75.7821,129.232,0.00539139,0,122.916,97.2812,152.675,0.0110518,0.00566036,92.0853,67.3445,119.008,0.0111811,0.00578971,61.4446,40.6441,77.9299,0.0044535,-0.000937892
2965.95,107.145,82.101,142.753,0.00600299,0.00657641,106.172,66.3177,158.231,0.00507239,0.00564581,121.701,85.9224,160.196,0.00796887,0.00854229,-11.4549,-35.3058,8.49522,-0.000573422,0,21.0563,-13.2851,54.9122,0.00189324,0.00246666,92.7301,55.8869,127.185,0.0112594,0.0118328,70.1044,36.3345,101.76,0.00508116,0.00565458
2967.50,67.001,42.9364,90.5138,0.00375386,-0.00104945,98.3036,71.1136,139.516,0.00469646,-0.000106839,106.645,84.4809,137.109,0.00698301,0.00217971,95.9528,65.0729,124.709,0.0048033,0,161.812,136.539,194.2,0.0145491,0.00974578,37.7252,9.13203,68.9458,0.00458063,-0.000222668,66.6219,42.0197,95.5562,0.00482875,2.54453e-05
2969.05,19.4154,-6.80892,48.3954,0.00108778,-0.0032159,117.527,84.8494,146.078,0.00561489,0.0013112,73.0955,47.7789,86.614,0.00478623,0.000482544,85.9722,56.8114,114.229,0.00430368,0,128.266,104.587,159.152,0.0115328,0.00722913,71.0469,48.0819,95.3342,0.00862659,0.00432291,68.6534,38.611,92.4496,0.00497599,0.000672305
2970.60,149.196,118.335,190.337,0.00835897,0.00424552,92.7981,54.3173,135.137,0.00443344,0.000319988,94.9346,64.01,129.152,0.00621624,0.00210279,82.172,42.76,117.196,0.00411345,0,97.0001,65.1502,131.218,0.00872159,0.00460815,119.54,82.0302,145.07,0.0145146,0.0104012,124.889,91.9709,151.076,0.00905192,0.00493847
2972.15,66.1074,40.4207,109.965,0.00370379,-0.00113575,24.4601,-8.15284,54.5964,0.00116858,-0.00367096,16.5095,-10.8881,45.5731,0.00108102,-0.00375852,96.6768,58.6066,129.375,0.00483954,0,125.819,95.3852,159.917,0.0113128,0.00647327,71.377,43.4875,104.363,0.00866667,0.00382712,40.1344,11.0871,82.7585,0.00290893,-0.00193061
2973.70,132.963,98.3529,151.77,0.00744949,0.00223173,122.568,99.8705,155.899,0.0058557,0.000637945,74.9654,47.5815,98.5652,0.00490867,-0.000309093,104.232,81.0929,132.335,0.00521776,0,119.409,91.8424,150.005,0.0107364,0.00551869,98.7607,65.318,121.555,0.0119916,0.00677387,69.0025,44.5207,94.3399,0.00500129,-0.000216467
2975.25,132.129,112.213,175.618,0.00740278,-0.00126047,37.5709,-0.772453,83.3334,0.00179495,-0.00686829,70.5836,27.9978,104.427,0.00462175,-0.00404149,173.061,141.483,204.555,0.00866324,0,138.789,108.432,173.661,0.0124789,0.00381569,104.512,73.299,132.962,0.0126899,0.00402666,58.9647,22.9556,95.3883,0.00427375,-0.00438949
2976.80,74.5508,50.9556,100.722,0.00417685,-0.00116064,82.7569,44.3376,117.88,0.00395372,-0.00138377,84.1987,61.3473,119.992,0.00551326,0.000175767,106.624,77.6589,132.622,0.00533749,0,185.013,158.091,218.122,0.0166351,0.0112976,60.6717,35.0294,89.3127,0.00736682,0.00202933,15.7818,-8.70815,51.5743,0.00114386,-0.00419363
2978.35,85.8344,62.7548,127.839,0.00480904,0.000312645,23.1735,-5.1353,58.2693,0.00110712,-0.00338927,97.1732,71.8462,124.311,0.00636282,0.00186643,89.8218,69.5526,112.553,0.00449639,0,107.927,83.0839,137.817,0.00970403,0.00520763,74.4649,50.0361,100.702,0.00904161,0.00454522,106.023,75.8548,125.283,0.0076845,0.00318811
2979.90,52.5851,17.7819,82.8753,0.00294618,-0.000949116,10.6374,-16.8193,43.3841,0.000508202,-0.00338709,72.3961,41.5525,111.035,0.00474044,0.000845139,77.8141,56.6836,99.1003,0.0038953,0,115.043,80.7009,147.35,0.0103439,0.0064486,185.222,150.625,216.723,0.0224898,0.0185945,124.881,99.5912,156.408,0.00905137,0.00515608
2981.45,71.8289,45.509,101.22,0.00402435,-0.000289925,70.2896,46.7152,120.959,0.00335809,-0.000956187,125.857,105.032,148.325,0.00824102,0.00392674,86.1839,61.7111,111.716,0.00431428,0,37.8811,6.5001,66.6175,0.00340601,-0.000908266,128.441,99.7683,155.303,0.0155954,0.0112812,71.1816,45.1338,101.795,0.00515923,0.000844956
2983.00,55.951,35.1291,80.9516,0.00313476,0.000502871,53.7369,20.6683,78.3392,0.00256729,-6.46025e-05,110.659,84.5271,129.164,0.00724586,0.00461397,52.5757,34.84,79.4713,0.00263189,0,126.24,98.5888,152.423,0.0113506,0.00871873,90.2464,65.9925,118.195,0.0109578,0.00832592,122.991,95.2908,139.044,0.0089144,0.00628251
2984.55,101.626,64.2486,139.423,0.0056938,0.000942117,100.038,69.0029,136.57,0.00477934,2.76529e-05,74.6424,44.2431,116.18,0.00488752,0.000135834,94.9217,56.7218,117.634,0.00475168,0,123.846,89.589,159.313,0.0111354,0.00638373,99.1212,70.6637,131.294,0.0120354,0.00728372,60.6427,32.7013,92.9389,0.00439538,-0.000356309
2986.10,102.622,68.6742,132.865,0.00574962,0.0019942,15.219,-10.6921,49.7418,0.000727088,-0.00302834,70.6729,38.6694,97.0529,0.0046276,0.000872172,75.02,39.869,108.297,0.00375542,0,140.588,111.879,178.085,0.0126407,0.0088853,100.424,70.1967,128.513,0.0121936,0.00843815,48.6564,12.4745,91.2198,0.00352661,-0.000228814
2987.65,69.4104,47.1633,90.6337,0.00388885,-0.000559241,91.8501,66.0236,128.343,0.00438815,-5.99418e-05,31.5787,5.36623,60.389,0.00206774,-0.00238035,88.8569,64.1616,110.954,0.00444809,0,73.7144,44.7817,103.271,0.0066279,0.00217981,84.7082,59.5389,111.418,0.0102854,0.00583727,132.797,106.599,168.092,0.00962512,0.00517703
2989.20,126.092,107.108,151.994,0.00706457,0.00405963,173.289,142.175,214.954,0.0082789,0.00527396,14.3756,-13.7418,40.8123,0.0009413,-0.00206364,60.028,13.1582,85.5933,0.00300494,0,79.7282,47.9556,110.067,0.00716862,0.00416367,127.14,95.6816,157.289,0.0154375,0.0124325,49.0859,26.6589,81.7354,0.00355774,0.000552796
2990.75,37.0444,6.70238,65.591,0.00207548,-0.00325841,47.2471,14.38,75.9389,0.00225724,-0.00307666,91.3948,65.5392,117.136,0.00598445,0.000650556,106.552,85.8847,140.473,0.00533389,0,125.183,95.696,154.642,0.0112556,0.00592173,33.5358,5.38775,60.4774,0.00407195,-0.00126195,127.812,90.7126,163.181,0.00926377,0.00392988
2992.30,112.362,87.2284,140.579,0.00629531,0.00467987,25.192,-11.6662,54.4578,0.00120355,-0.000411887,99.2885,77.2956,126.733,0.00650133,0.00488589,32.2707,8.64951,57.0689,0.00161544,0,98.8268,71.7618,125.792,0.00888584,0.0072704,33.814,8.11985,58.1938,0.00410573,0.00249029,62.3597,34.7628,94.5389,0.00451983,0.00290439
2993.85,98.1388,68.625,127.086,0.00549841,0.00346962,122.259,85.1171,148.464,0.00584093,0.00381215,64.1027,37.3056,98.6072,0.00419739,0.0021686,40.5279,-1.09421,71.4377,0.00202879,0,-20.3145,-47.5128,4.4974,-0.00182654,-0.00385533,147.663,116.96,176.847,0.0179294,0.0159006,109.36,71.3804,147.057,0.00792637,0.00589758
2995.40,20.6458,-0.629447,45.7946,0.00115672,-0.00251784,81.8611,38.1056,108.573,0.00391092,0.000236357,116.752,95.2608,136.543,0.0076448,0.00397023,73.4047,46.8755,104.479,0.00367457,0,70.0102,41.0234,100.433,0.00629485,0.00262028,132.846,102.27,163.064,0.0161304,0.0124558,46.4066,13.8089,66.8637,0.00336355,-0.00031102
2996.95,65.3482,44.6603,96.6643,0.00366125,-0.00144329,150.566,114.362,188.297,0.00719331,0.00208876,120.508,97.9815,143.324,0.00789079,0.00278624,101.971,86.3923,124.066,0.00510455,0,129.227,100.542,153.271,0.0116192,0.00651465,119.812,99.0922,147.312,0.0145476,0.0094431,126.228,111.395,164.817,0.00914897,0.00404443
2998.50,35.6069,7.39544,73.554,0.00199494,-0.00124053,19.4272,-3.84133,53.0597,0.000928135,-0.00230734,11.5326,-9.58049,50.7411,0.000755147,-0.00248033,64.6333,30.9267,95.5572,0.00323548,0,-41.7264,-72.1901,-13.4776,-0.00375175,-0.00698723,75.5979,44.1143,109.045,0.00917918,0.0059437,146.183,109.635,177.229,0.0105953,0.00735984
3000.05,84.1184,56.8291,109.979,0.00471289,-0.00119919,48.3342,8.78344,74.5518,0.00230917,-0.00360291,32.9164,6.00594,69.8603,0.00215534,-0.00375674,118.102,80.6451,144.077,0.00591208,0,123.568,95.0588,156.974,0.0111104,0.00519829,39.6686,15.3756,65.1897,0.0048166,-0.00109548,95.2437,64.4275,122.45,0.00690325,0.000991169
3001.60,108.129,88.4067,140.339,0.00605811,0.00156329,85.3308,55.6017,113.035,0.00407669,-0.000418132,82.0882,61.0623,100.62,0.00537507,0.000880245,89.7905,50.5779,104.765,0.00449482,0,151.274,119.87,182.645,0.0136015,0.00910669,55.6712,34.9072,81.2263,0.00675966,0.00226484,75.7963,57.8995,99.6761,0.00549371,0.000998885
3003.15,124.344,92.1754,145.246,0.00696662,-0.00039663,38.5549,0.652845,78.076,0.00184196,-0.00552129,129.72,98.0808,159.709,0.00849398,0.00113073,147.091,109.806,184.055,0.00736325,0,93.223,64.396,129.819,0.00838198,0.00101873,156.305,121.317,191.867,0.0189787,0.0116154,61.3632,34.0456,82.5366,0.00444759,-0.00291565
3004.70,56.8633,27.8546,76.4704,0.00318588,0.000376758,99.362,55.961,123.043,0.00474703,0.00193791,58.2786,30.5628,86.0139,0.00381603,0.00100691,56.1162,24.8354,102.594,0.00280912,0,160.874,131.073,189.867,0.0144647,0.0116556,50.4056,25.2985,75.3969,0.0061203,0.00331118,190.42,163.287,208.292,0.0138016,0.0109925
3006.25,127.365,96.7331,152.79,0.00713586,0.00217373,83.2217,44.7185,122.079,0.00397592,-0.000986205,44.9042,20.5449,72.774,0.00294029,-0.00202184,99.1256,73.7275,128.574,0.00496213,0,113.283,89.1215,147.607,0.0101856,0.00522348,58.6297,31.4246,81.3493,0.00711888,0.00215675,97.5955,71.1597,122.343,0.00707371,0.00211158
3007.80,107.089,74.8375,142.728,0.00599985,0.00729999,110.411,65.3217,139.188,0.00527489,0.00657503,98.6086,67.7785,132.035,0.0064568,0.00775694,-25.9721,-58.3954,1.6418,-0.00130014,0,64.183,27.2163,103.024,0.0057709,0.00707104,126.291,93.7656,159.953,0.0153344,0.0166346,1.77924,-23.1021,37.2721,0.000128959,0.0014291
3009.35,-10.7318,-41.3877,7.57534,-0.000601271,-0.00259787,119.986,86.9807,159.975,0.00573233,0.00373573,74.6321,46.0655,104.063,0.00488685,0.00289025,39.885,10.8812,64.3318,0.0019966,0,97.081,65.8285,128.906,0.00872887,0.00673227,128.725,99.6203,156.705,0.0156299,0.0136333,45.9203,20.1481,76.6552,0.0033283,0.0013317
3010.90,75.283,46.685,97.593,0.00421787,-0.0014617,111.692,83.1633,140.901,0.00533609,-0.000343473,124.539,84.4695,151.441,0.0081547,0.00247513,113.457,84.917,132.851,0.00567957,0,55.1773,28.2954,85.019,0.00496117,-0.000718397,64.5071,39.8545,91.6934,0.00783252,0.00215295,33.3724,5.29266,57.309,0.00241883,-0.00326074
3012.45,23.3713,-15.7913,60.1701,0.00130942,-0.00103283,111.021,78.5001,157.358,0.00530402,0.00296176,16.6664,-10.6778,43.6562,0.0010913,-0.00125095,46.7899,20.8247,81.5813,0.00234226,0,97.724,65.6922,133.922,0.00878668,0.00644442,68.802,37.8555,103.35,0.00835402,0.00601176,21.4389,-1.28435,51.0214,0.00155389,-0.00078837
3014.00,-6.69208,-25.6129,19.7108,-0.000374937,-0.00583948,140.193,113.216,176.407,0.00669771,0.00123317,108.236,88.8914,134.367,0.0070872,0.00162265,109.162,84.1416,137.531,0.00546454,0,90.8081,63.7132,124.423,0.00816485,0.00270031,112.143,88.8464,141.068,0.0136165,0.00815199,156.027,119.145,180.412,0.0113088,0.00584424
3015.55,8.09633,-12.6274,34.6673,0.000453612,-0.00375251,135.755,107.398,161.479,0.00648572,0.0022796,145.517,118.912,174.066,0.00952833,0.0053222,84.0234,56.1867,117.442,0.00420613,0,92.5293,59.2111,118.924,0.00831961,0.00411349,150.231,124.676,174.395,0.0182412,0.0140351,81.3268,57.9201,108.495,0.00589455,0.00168843
3017.10,94.0737,64.9198,128.242,0.00527066,-0.00110101,128.426,93.6092,160.351,0.00613554,-0.000236125,105.685,83.7437,137.261,0.00692015,0.000548481,127.283,86.7646,161.35,0.00637167,0,85.5212,50.0789,124.203,0.00768949,0.00131782,114.301,82.0184,147.848,0.0138785,0.00750684,111.72,83.0976,144.283,0.00809747,0.00172581
3018.65,91.3855,55.7434,118.804,0.00512005,-0.00219369,164.203,131.773,195.225,0.00784481,0.000531074,21.9229,-0.791352,49.3172,0.00143549,-0.00587824,146.102,121.91,179.377,0.00731373,0,49.1677,24.4696,76.6638,0.00442083,-0.00289291,74.8051,47.8093,100.603,0.00908291,0.00176918,86.0478,62.3007,121.722,0.00623673,-0.001077
3020.20,130.979,103.427,165.78,0.00733836,0.00370592,163.552,136.094,203.826,0.00781372,0.00418128,103.106,76.9643,120.617,0.00675126,0.00311882,72.5632,50.1898,92.7593,0.00363244,0,58.6474,29.9661,88.6357,0.00527318,0.00164074,83.8915,55.2024,112.153,0.0101862,0.00655375,47.9915,22.5212,76.7925,0.00347842,-0.000154023
3021.75,138.434,95.5229,173.879,0.00775603,0.00317633,164.674,125.387,209.073,0.00786734,0.00328764,67.0524,31.6996,92.739,0.00439053,-0.00018917,91.4861,66.096,126.405,0.0045797,0,77.5753,42.2821,111.263,0.00697504,0.00239534,57.3868,27.7906,92.9679,0.00696797,0.00238827,93.6816,56.8625,126.585,0.00679003,0.00221033
3023.30,103.322,62.5358,127.205,0.00578883,0.0019615,162.102,126.219,194.058,0.00774446,0.00391713,52.598,16.9781,73.4214,0.00344407,-0.000383254,76.4563,51.7087,98.5505,0.00382733,0,121.786,92.6487,149.242,0.0109502,0.00712284,83.058,55.2668,110.404,0.010085,0.00625766,87.4333,64.805,114.847,0.00633715,0.00250982
3024.85,109.017,82.7675,140.345,0.0061079,-0.00126137,79.5181,61.0508,113.202,0.00379898,-0.00357029,87.1907,60.954,112.39,0.00570917,-0.0016601,147.212,124.79,176.346,0.00736927,0,164.954,137.712,192.991,0.0148316,0.00746231,124.078,98.479,152.446,0.0150657,0.00769644,66.2428,45.907,86.8356,0.00480127,-0.002568
3026.40,82.6057,56.9754,111.675,0.00462814,0.00227893,124.26,94.1731,164.104,0.00593651,0.00358731,105.585,74.934,137.948,0.00691361,0.0045644,46.9288,9.20295,85.4238,0.00234921,0,117.15,82.4763,148.796,0.0105334,0.00818414,34.965,1.75033,71.2219,0.00424549,0.00189628,27.2366,-6.15196,58.1781,0.00197411,-0.000375101
