raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
442.55,304.84246271907926,0.009361467183698501,0.007091288921642524,0.002270178262055977
444.1,277.0275690285049,0.008084380327214891,0.006531654709037127,0.0015527256181777638
445.65,250.78348565307826,0.006883908754737615,0.006631624602970981,0.0002522841517666333
447.2,257.9745079889799,0.0072905523468927555,0.0063727966440352375,0.000917755702857518
448.75,283.15326082955545,0.008562265779597447,0.0058478165904459365,0.0027144491891515103
450.3,283.61744746031917,0.008647854080935161,0.00518349099273241,0.0034643630882027513
451.85,256.16823224343443,0.0073936104080692,0.00456815516302689,0.0028254552450423104
453.4,215.26177744925968,0.005493858166433768,0.004117131287432964,0.0013767268790008036
454.95,167.20588343735096,0.003251525785935291,0.0039558197140672656,0.0
456.5,212.46549901627316,0.005492237315999498,0.0041168304879830725,0.0013754068280164254
458.05,246.74465613724018,0.007206235636568233,0.004009611780026838,0.003196623856541395
459.6,249.1822523288297,0.00739143061200643,0.0036695149994732993,0.0037219156125331307
461.15,191.28795300062274,0.004679272764010846,0.003911801326031366,0.0007674714379794795
462.7,159.69655282897338,0.003231073278717455,0.004208229411690955,0.0
464.25,166.047454003127,0.00360585266191771,0.004471211885483007,0.0
465.8,255.47386368638968,0.007971455343137448,0.004584135291981194,0.003387320051156254
467.35,230.08466772494597,0.006822419805104129,0.005007070586092641,0.0018153492190114877
468.9,180.25694323783466,0.004499810160365503,0.005617366137913779,0.0
470.45,145.53296477261296,0.0029029170091846427,0.006307550117532366,0.0
472.0,137.0688503336724,0.0025675444196663964,0.006765285919874007,0.0
473.55,169.89294748843795,0.004215492858121086,0.007320080413371664,0.0
